Date,Plant,Production for the Day,Accumulative Production
2025-10-21,SUL,0.0,0
2025-10-21,KABAD,0.0,0
2025-10-21,AMG,353.0,8288
2025-10-21,MUTLAA,327.5,8328
2025-10-21,M.A (C),587.0,7041
2025-10-21,M.A (G),440.0,7207
