Date,Plant,Production for the Day,Accumulative Production
2025-10-31,SUL,0,0.000
2025-10-31,KABAD,304,320.000
2025-10-31,AMG,672,11595.000
2025-10-31,MUTLAA,120,11849.500
2025-10-31,M.A (C),360,10773.000
2025-10-31,M.A (G),354,10573.000
