Date,Plant,Production for the Day,Accumulative Production
2025-12-13,SUL,0.000," ,"
2025-12-13,KABAD,0.000,176
2025-12-13,AMG,315.000,4018.5
2025-12-13,MUTLAA,364.500,4530.5
2025-12-13,M.A (C),145.000,4008.5
2025-12-13,M.A (G),408.500,2869
