Date,Plant,Production for the Day,Accumulative Production
2026-04-04,SUL,0,0
2026-04-04,KABAD,0,0
2026-04-04,AMG,0,6
2026-04-04,MUTLAA,0,0
2026-04-04,M.A (C),0,0
2026-04-04,M.A (G),0,0
