Date,Plant,Production for the Day,Accumulative Production
2025-10-27,SUL,0.0,0.0
2025-10-27,KABAD,0.0,0.0
2025-10-27,AMG,458.5,10062.5
2025-10-27,MUTLAA,450.5,10579.5
2025-10-27,M.A (C),436.0,9193.0
2025-10-27,M.A (G),290.0,9377.0
