Date,Plant,Production for the Day,Accumulative Production
2025-11-27,SUL,0.000," ,"
2025-11-27,KABAD,0.000,0
2025-11-27,AMG,563.000,9428.5
2025-11-27,MUTLAA,680.000,9655.5
2025-11-27,M.A (C),517.500,9713
2025-11-27,M.A (G),348.000,7689
