Date,Plant,Production for the Day,Accumulative Production
2025-12-01,SUL,0.000," ,"
2025-12-01,KABAD,0.000,0
2025-12-01,AMG,304.500,304.5
2025-12-01,MUTLAA,539.000,539
2025-12-01,M.A (C),332.500,332.5
2025-12-01,M.A (G),356.500,356.5
