Date,Plant,Production for the Day,Accumulative Production
2026-04-16,SUL,0,0.000
2026-04-16,KABAD,0,0.000
2026-04-16,AMG,5,553.500
2026-04-16,MUTLAA,0,384.500
2026-04-16,M.A (C),22,792.500
2026-04-16,M.A (G),0,159.000
