Date,Plant,Production for the Day,Accumulative Production
2026-04-15,SUL,0,0.000
2026-04-15,KABAD,0,0.000
2026-04-15,AMG,91,548.500
2026-04-15,MUTLAA,0,384.500
2026-04-15,M.A (C),46,770.500
2026-04-15,M.A (G),0,159.000
