Date,Plant,Production for the Day,Accumulative Production
2026-01-12,SUL,0.000," ,"
2026-01-12,KABAD,,80
2026-01-12,AMG,396.000,3106.5
2026-01-12,MUTLAA,380.500,3331.5
2026-01-12,M.A (C),391.000,2888.5
2026-01-12,M.A (G),470.000,2663
