Date,Plant,Production for the Day,Accumulative Production
2026-02-24,SUL,0.000,0
2026-02-24,KABAD,0.000,282
2026-02-24,AMG,315.000,4308
2026-02-24,MUTLAA,204.000,4237
2026-02-24,M.A (C),83.500,4020
2026-02-24,M.A (G),47.500,3296
