Date,Plant,Production for the Day,Accumulative Production
2025-12-30,SUL,0.000," ,"
2025-12-30,KABAD,297.000,629
2025-12-30,AMG,269.000,9738.5
2025-12-30,MUTLAA,362.000,11089.5
2025-12-30,M.A (C),339.000,9562.5
2025-12-30,M.A (G),258.500,7750.5
