Date,Plant,Production for the Day,Accumulative Production
2026-04-02,SUL,0,0
2026-04-02,KABAD,0,0
2026-04-02,AMG,0,6
2026-04-02,MUTLAA,0,0
2026-04-02,M.A (C),0,0
2026-04-02,M.A (G),0,0
