Date,Plant,Production for the Day,Accumulative Production
2025-10-13,SUL,0.0,0.0
2025-10-13,KABAD,0.0,0.0
2025-10-13,AMG,594.5,5355.0
2025-10-13,MUTLAA,534.0,5248.5
2025-10-13,M.A (C),190.0,3963.0
2025-10-13,M.A (G),577.0,4188.0
