Date,Plant,Production for the Day,Accumulative Production
2025-11-08,SUL,0.0,0.0
2025-11-08,KABAD,0.0,0.0
2025-11-08,AMG,396.0,2744.0
2025-11-08,MUTLAA,260.5,2368.5
2025-11-08,M.A (C),353.5,3284.5
2025-11-08,M.A (G),294.0,2550.5
