Date,Plant,Production for the Day,Accumulative Production
2026-02-18,SUL,0,0.000
2026-02-18,KABAD,0,282.000
2026-02-18,AMG,88,3306.500
2026-02-18,MUTLAA,85,3150.000
2026-02-18,M.A (C),167,2922.500
2026-02-18,M.A (G),71,2534.500
