Date,Plant,Production for the Day,Accumulative Production
2026-03-31,SUL,0,0.000
2026-03-31,KABAD,0,0.000
2026-03-31,AMG,7,497.000
2026-03-31,MUTLAA,22,601.000
2026-03-31,M.A (C),27,823.500
2026-03-31,M.A (G),0,829.000
