Date,Plant,Production for the Day,Accumulative Production
2025-10-14,SUL,0.0,0.0
2025-10-14,KABAD,0.0,0.0
2025-10-14,AMG,513.0,5868.0
2025-10-14,MUTLAA,398.0,5646.5
2025-10-14,M.A (C),383.5,4346.5
2025-10-14,M.A (G),409.5,4597.5
