Date,Plant,Production for the Day,Accumulative Production
2026-02-15,SUL,0.000,0.000
2026-02-15,KABAD,0.000,282.000
2026-02-15,AMG,342.500,2841.000
2026-02-15,MUTLAA,580.500,2968.500
2026-02-15,M.A (C),381.500,2466.000
2026-02-15,M.A (G),317.000,2249.500
