Date,Plant,Production for the Day,Accumulative Production
2025-10-29,SUL,0.0,0.0
2025-10-29,KABAD,0.0,0.0
2025-10-29,AMG,249.0,10676.0
2025-10-29,MUTLAA,280.0,11208.5
2025-10-29,M.A (C),311.5,9858.5
2025-10-29,M.A (G),221.0,9877.5
