Date,Plant,Production for the Day,Accumulative Production
2025-11-16,SUL,0.000," ,"
2025-11-16,KABAD,0.000,0
2025-11-16,AMG,384.000,5213.5
2025-11-16,MUTLAA,335.500,5102.5
2025-11-16,M.A (C),244.500,5440.5
2025-11-16,M.A (G),225.000,4565.5
