Date,Plant,Production for the Day,Accumulative Production
2026-01-19,SUL,0.000," ,"
2026-01-19,KABAD,,80
2026-01-19,AMG,414.000,4839.5
2026-01-19,MUTLAA,641.500,5096.5
2026-01-19,M.A (C),437.500,4952
2026-01-19,M.A (G),450.500,4665.5
