Date,Plant,Production for the Day,Accumulative Production
2026-04-25,SUL,0.000,0.000
2026-04-25,KABAD,0.000,0.000
2026-04-25,AMG,36.500,995.500
2026-04-25,MUTLAA,0.000,384.500
2026-04-25,M.A (C),0.000,1085.500
2026-04-25,M.A (G),24.000,195.000
