Date,Plant,Production for the Day,Accumulative Production
2026-05-10,SUL,0,0.000
2026-05-10,KABAD,0,0.000
2026-05-10,AMG,0,161.000
2026-05-10,MUTLAA,0,0.000
2026-05-10,M.A (C),0,92.000
2026-05-10,M.A (G),0,10.500
