Date,Plant,Production for the Day,Accumulative Production
2025-10-23,SUL,0,0.0
2025-10-23,KABAD,0,0.0
2025-10-23,AMG,279,8812.5
2025-10-23,MUTLAA,421,9168.0
2025-10-23,M.A (C),760,8136.0
2025-10-23,M.A (G),699,8372.0
