Date,Plant,Production for the Day,Accumulative Production
2025-10-26,SUL,0.0,0
2025-10-26,KABAD,0.0,0
2025-10-26,AMG,303.0,9604
2025-10-26,MUTLAA,545.0,10129
2025-10-26,M.A (C),314.5,8814
2025-10-26,M.A (G),402.0,9030
