Date,Plant,Production for the Day,Accumulative Production
2026-03-16,SUL,0,0.000
2026-03-16,KABAD,0,0.000
2026-03-16,AMG,0,330.000
2026-03-16,MUTLAA,0,543.000
2026-03-16,M.A (C),0,733.500
2026-03-16,M.A (G),0,671.000
