Date,Plant,Production for the Day,Accumulative Production
2026-02-09,SUL,0.000,0.000
2026-02-09,KABAD,0.000,282.000
2026-02-09,AMG,30.000,1305.000
2026-02-09,MUTLAA,0.000,1358.000
2026-02-09,M.A (C),168.500,1115.000
2026-02-09,M.A (G),154.000,723.500
