Date,Plant,Production for the Day,Accumulative Production
2025-12-18,SUL,0.000," ,"
2025-12-18,KABAD,0.000,176
2025-12-18,AMG,256.500,6202.5
2025-12-18,MUTLAA,398.500,6785
2025-12-18,M.A (C),245.500,5650.5
2025-12-18,M.A (G),174.500,4481
