Date,Plant,Production for the Day,Accumulative Production
2026-05-04,SUL,0,0.000
2026-05-04,KABAD,0,0.000
2026-05-04,AMG,0,31.000
2026-05-04,MUTLAA,0,0.000
2026-05-04,M.A (C),0,0.000
2026-05-04,M.A (G),0,10.500
