Date,Plant,Production for the Day,Accumulative Production
2026-05-09,SUL,0,0.000
2026-05-09,KABAD,0,0.000
2026-05-09,AMG,112,161.000
2026-05-09,MUTLAA,0,0.000
2026-05-09,M.A (C),43,92.000
2026-05-09,M.A (G),0,10.500
