Date,Plant,Production for the Day,Accumulative Production
2025-12-29,SUL,0.000," ,"
2025-12-29,KABAD,156.000,332
2025-12-29,AMG,245.000,9469.5
2025-12-29,MUTLAA,243.500,10727.5
2025-12-29,M.A (C),402.500,9223.5
2025-12-29,M.A (G),190.500,7492
