Date,Plant,Production for the Day,Accumulative Production
2026-01-22,SUL,0.000," ,"
2026-01-22,KABAD,80.000,288
2026-01-22,AMG,447.500,6114.5
2026-01-22,MUTLAA,542.500,7176
2026-01-22,M.A (C),387.000,6563
2026-01-22,M.A (G),516.500,5793.5
