Date,Plant,Production for the Day,Accumulative Production
2025-11-18,SUL,0.000," ,"
2025-11-18,KABAD,0.000,0
2025-11-18,AMG,342.000,5974.5
2025-11-18,MUTLAA,357.500,5785.5
2025-11-18,M.A (C),357.000,6302.5
2025-11-18,M.A (G),251.000,5152.0
