Date,Plant,Production for the Day,Accumulative Production
2026-03-11,SUL,0,0.000
2026-03-11,KABAD,0,0.000
2026-03-11,AMG,8,328.000
2026-03-11,MUTLAA,0,338.000
2026-03-11,M.A (C),0,325.500
2026-03-11,M.A (G),24,300.000
