Date,Plant,Production for the Day,Accumulative Production
2026-05-02,SUL,0.000,0.000
2026-05-02,KABAD,0.000,0.000
2026-05-02,AMG,31.000,31.000
2026-05-02,MUTLAA,0.000,0.000
2026-05-02,M.A (C),0.000,0.000
2026-05-02,M.A (G),10.500,10.500
