Date,Plant,Production for the Day,Accumulative Production
2026-01-05,SUL,0.000,0
2026-01-05,KABAD,0.000,0
2026-01-05,AMG,129.5,1095.5
2026-01-05,MUTLAA,242,1484.5
2026-01-05,M.A (C),207.5,1159.5
2026-01-05,M.A (G),146.5,965.5
