Date,Plant,Production for the Day,Accumulative Production
2025-11-30,SUL,0.000," ,"
2025-11-30,KABAD,0.000,0
2025-11-30,AMG,544.500,10301.5
2025-11-30,MUTLAA,565.000,10510
2025-11-30,M.A (C),462.000,10612
2025-11-30,M.A (G),339.000,8351
