Date,Plant,Production for the Day,Accumulative Production
2026-01-17,SUL,0.000," ,"
2026-01-17,KABAD,,80
2026-01-17,AMG,317.500,4425.5
2026-01-17,MUTLAA,318.000,4455
2026-01-17,M.A (C),525.000,4514.5
2026-01-17,M.A (G),494.000,4215
