Date,Plant,Production for the Day,Accumulative Production
2026-02-01,SUL,0.000,0.000
2026-02-01,KABAD,0.000,0.000
2026-02-01,AMG,715.500,715.500
2026-02-01,MUTLAA,656.500,656.500
2026-02-01,M.A (C),216.000,216.000
2026-02-01,M.A (G),270.000,270.000
