Date,Plant,Production for the Day,Accumulative Production
2026-01-21,SUL,0.000," ,"
2026-01-21,KABAD,128.000,208
2026-01-21,AMG,463.000,5667
2026-01-21,MUTLAA,727.000,6633.5
2026-01-21,M.A (C),559.500,6176
2026-01-21,M.A (G),273.500,5277
