Date,Plant,Production for the Day,Accumulative Production
2026-04-13,SUL,0,0.000
2026-04-13,KABAD,0,0.000
2026-04-13,AMG,0,457.500
2026-04-13,MUTLAA,0,384.500
2026-04-13,M.A (C),0,654.000
2026-04-13,M.A (G),44,159.000
