Date,Plant,Production for the Day,Accumulative Production
2026-01-31,SUL,0.000," ,"
2026-01-31,KABAD,0.000,440
2026-01-31,AMG,524.500,8766
2026-01-31,MUTLAA,853.000,10721.5
2026-01-31,M.A (C),440.000,9339.5
2026-01-31,M.A (G),425.000,8086.5
