Date,Plant,Production for the Day,Accumulative Production
2026-02-19,SUL,0.000,0.000
2026-02-19,KABAD,0.000,282.000
2026-02-19,AMG,228.000,3534.500
2026-02-19,MUTLAA,220.000,3370.000
2026-02-19,M.A (C),339.500,3262.000
2026-02-19,M.A (G),173.000,2707.500
