Date,Plant,Production for the Day,Accumulative Production
2025-12-09,SUL,0.000," ,"
2025-12-09,KABAD,64.000,128
2025-12-09,AMG,208.000,2691
2025-12-09,MUTLAA,0.000,3337
2025-12-09,M.A (C),317.500,2828.5
2025-12-09,M.A (G),0.000,1962.5
