Date,Plant,Production for the Day,Accumulative Production
2026-02-14,SUL,0.000,0.000
2026-02-14,KABAD,0.000,282.000
2026-02-14,AMG,315.000,2498.500
2026-02-14,MUTLAA,107.000,2388.000
2026-02-14,M.A (C),315.000,2084.500
2026-02-14,M.A (G),403.500,1932.500
