Date,Plant,Production for the Day,Accumulative Production
2025-10-07,SUL,0.0,0.0
2025-10-07,KABAD,0.0,0.0
2025-10-07,AMG,406.5,2661.5
2025-10-07,MUTLAA,426.5,2605.5
2025-10-07,M.A (C),218.5,2090.0
2025-10-07,M.A (G),360.5,2175.5
