Date,Plant,Production for the Day,Accumulative Production
2026-01-15,SUL,0.000," ,"
2026-01-15,KABAD,,80
2026-01-15,AMG,341.000,4108
2026-01-15,MUTLAA,347.000,4137
2026-01-15,M.A (C),352.500,3989.5
2026-01-15,M.A (G),274.500,3721
