Date,Plant,Production for the Day,Accumulative Production
2026-04-09,SUL,0.000,0.000
2026-04-09,KABAD,0.000,0.000
2026-04-09,AMG,79.500,236.500
2026-04-09,MUTLAA,72.000,384.500
2026-04-09,M.A (C),72.000,510.500
2026-04-09,M.A (G),0.000,0.000
