Date,Plant,Production for the Day,Accumulative Production
2025-10-05,SUL,0.0,0.0
2025-10-05,KABAD,0.0,0.0
2025-10-05,AMG,411.0,1851.0
2025-10-05,MUTLAA,476.5,1626.5
2025-10-05,M.A (C),602.0,1563.0
2025-10-05,M.A (G),426.5,1430.0
