Date,Plant,Production for the Day,Accumulative Production
2026-04-26,SUL,0,0.000
2026-04-26,KABAD,0,0.000
2026-04-26,AMG,0,995.500
2026-04-26,MUTLAA,0,384.500
2026-04-26,M.A (C),0,1085.500
2026-04-26,M.A (G),0,195.000
