Date,Plant,Production for the Day,Accumulative Production
2025-10-04,SUL,0.0,0.0
2025-10-04,KABAD,0.0,0.0
2025-10-04,AMG,487.0,1440.0
2025-10-04,MUTLAA,684.5,1150.0
2025-10-04,M.A (C),494.5,961.0
2025-10-04,M.A (G),519.5,1003.5
