Date,Plant,Production for the Day,Accumulative Production
2026-04-08,SUL,0.000,0.000
2026-04-08,KABAD,0.000,0.000
2026-04-08,AMG,22.000,157.000
2026-04-08,MUTLAA,37.500,312.500
2026-04-08,M.A (C),112.000,438.500
2026-04-08,M.A (G),0.000,0.000
