Date,Plant,Production for the Day,Accumulative Production
2026-01-24,SUL,0.000," ,"
2026-01-24,KABAD,0.000,288
2026-01-24,AMG,212.000,6326.5
2026-01-24,MUTLAA,658.500,7834.5
2026-01-24,M.A (C),278.500,6841.5
2026-01-24,M.A (G),414.500,6208
