Date,Plant,Production for the Day,Accumulative Production
2025-11-10,SUL,0.000," ,"
2025-11-10,KABAD,0.000,0
2025-11-10,AMG,430.500,3270.5
2025-11-10,MUTLAA,372.000,3316
2025-11-10,M.A (C),269.500,3841.5
2025-11-10,M.A (G),283.000,3040
