Date,Plant,Production for the Day,Accumulative Production
2026-02-12,SUL,0,0.000
2026-02-12,KABAD,0,282.000
2026-02-12,AMG,208,2183.500
2026-02-12,MUTLAA,268,2281.000
2026-02-12,M.A (C),244,1769.500
2026-02-12,M.A (G),401,1529.000
