Date,Plant,Production for the Day,Accumulative Production
2025-10-08,SUL,0.0,0.0
2025-10-08,KABAD,0.0,0.0
2025-10-08,AMG,334.5,2996.0
2025-10-08,MUTLAA,363.0,2968.5
2025-10-08,M.A (C),216.0,2448.0
2025-10-08,M.A (G),173.5,2207.0
