Date,Plant,Production for the Day,Accumulative Production
2025-12-28,SUL,0," ,"
2025-12-28,KABAD,0,176
2025-12-28,AMG,32,9224.5
2025-12-28,MUTLAA,489,10484
2025-12-28,M.A (C),413,8821
2025-12-28,M.A (G),298,7301.5
