Date,Plant,Production for the Day,Accumulative Production
2026-05-03,SUL,0.000,0.000
2026-05-03,KABAD,0.000,0.000
2026-05-03,AMG,31.000,31.000
2026-05-03,MUTLAA,0.000,0.000
2026-05-03,M.A (C),0.000,0.000
2026-05-03,M.A (G),10.500,10.500
