Date,Plant,Production for the Day,Accumulative Production
2026-02-22,SUL,0.000,0.000
2026-02-22,KABAD,0.000,282.000
2026-02-22,AMG,135.000,3881.500
2026-02-22,MUTLAA,187.500,3817.000
2026-02-22,M.A (C),196.000,3706.000
2026-02-22,M.A (G),136.500,3051.000
