Date,Plant,Production for the Day,Accumulative Production
2026-03-14,SUL,0,0.000
2026-03-14,KABAD,0,0.000
2026-03-14,AMG,0,328.000
2026-03-14,MUTLAA,0,409.000
2026-03-14,M.A (C),0,453.500
2026-03-14,M.A (G),0,508.000
