Date,Plant,Production for the Day,Accumulative Production
2025-11-20,SUL,0," ,"
2025-11-20,KABAD,0,0
2025-11-20,AMG,452,6852.5
2025-11-20,MUTLAA,392,6599
2025-11-20,M.A (C),334,7076
2025-11-20,M.A (G),268,5803
