Date,Plant,Production for the Day,Accumulative Production
2025-10-20,SUL,0.0,0.0
2025-10-20,KABAD,0.0,0.0
2025-10-20,AMG,192.5,7935.0
2025-10-20,MUTLAA,337.5,8000.5
2025-10-20,M.A (C),178.0,6397.0
2025-10-20,M.A (G),338.5,6824.0
