Date,Plant,Production for the Day,Accumulative Production
2026-04-07,SUL,0,0.000
2026-04-07,KABAD,0,0.000
2026-04-07,AMG,34,135.000
2026-04-07,MUTLAA,134,275.000
2026-04-07,M.A (C),29,326.500
2026-04-07,M.A (G),0,0.000
